title,url,year,issue
Metadata-based Needs Assessment for Emergency Transportation Operations with a Focus on an Aging Population: A Case Study in Florida,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1082516,2016,3
Logistics as a political issue,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1182793,2016,4
Freight Transport Deceleration: Its Possible Contribution to the Decarbonisation of Logistics,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1137992,2016,4
Protection of Critical Waterborne Transport Infrastructures: An Economic Review,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1137654,2016,4
Incorporating Driver Behaviors in Network Design Problems: Challenges and Opportunities,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1091047,2016,4
Review on Theoretical Delay Estimation Model for Signalized Intersections,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1091048,2016,4
Passenger Perspectives in Railway Timetabling: A Literature Review,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1113574,2016,4
"From user equilibrium to system optimum: a literature review on the role of travel information, bounded rationality and non-selfish behaviour at the network and individual levels",https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1125399,2016,4
Driving with music: cognitive behavioural implications,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1059382,2016,4
Transport analysis in an uncertain world,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1194613,2016,5
"Activity patterns, time use, and travel of millennials: a generation in transition?",https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1197337,2016,5
"Stakeholder-specific data acquisition and urban freight policy evaluation: evidence, implications and new suggestions",https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1126385,2016,5
Forty years of modelling rapid transit’s land value uplift in North America: moving beyond the tip of the iceberg,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1174748,2016,5
Do new sources of traffic data make the application of Chaos Theory to traffic management a realistic possibility?,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1140687,2016,5
Urban Space Distribution and Sustainable Transport,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1147101,2016,5
Bounded rational choice behaviour: applications in transport,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1118166,2016,5
Sustainable Urban Transport,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1124152,2016,5
China’s ascendance in transport research,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1226693,2016,6
External Costs as Competitiveness Factors for Freight Transport — A State of the Art,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1137653,2016,6
Understanding connectivity to international markets: a systematic review,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1157836,2016,6
The Increasing Role of Latent Variables in Modelling Bicycle Mode Choice,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1162874,2016,6
Long-term impacts of transport infrastructure networks on land-use change: an international review of empirical studies,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1168887,2016,6
Rail-road crossing impacts: an international synthesis,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1188429,2016,6
Handbook on transport and urban planning in the developed world,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1218375,2016,6
Corrigendum,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1178940,2016,6
List of Reviewers August 2015–August 2016,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1227407,2016,6
Editorial Board,https://www.tandfonline.com/doi/abs/10.1080/01441647.2016.1228567,2016,6
Why review?,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1230169,2017,1
"Reducing car dependence in the heart of Europe: lessons from Germany, Austria, and Switzerland",https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1177799,2017,1
Cycling provision separated from motor traffic: a systematic review exploring whether stated preferences vary by gender and age,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1200156,2017,1
Genetics of traffic assignment models for strategic transport planning,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1207211,2017,1
Electric vehicles revisited: a review of factors that affect adoption,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1217282,2017,1
A review of guidelines for including wider economic impacts in transport appraisal,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1217283,2017,1
The drivers of port competitiveness: a critical review,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1231232,2017,1
Transport equity analysis,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1278647,2017,2
"Travel time savings, accessibility gains and equity effects in cost–benefit analysis",https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1276642,2017,2
Distributive justice and equity in transportation,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1257660,2017,2
Integrating equity in transportation project assessment: a philosophical exploration and its practical implications,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1276604,2017,2
Understanding the role of equity in active transportation planning in the United States,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1239660,2017,2
A longitudinal perspective on car ownership and use in relation with income inequalities in the Paris metropolitan area,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1245218,2017,2
Transport justice: designing fair transportation systems,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1258599,2017,2
Mobility as a Services (MaaS) – does it have critical mass?,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1280932,2017,3
Consumer preferences for electric vehicles: a literature review,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1230794,2017,3
A taxonomy of logistics centres: overcoming conceptual ambiguity,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1231234,2017,3
Port choice in container market: a literature review,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1231233,2017,3
Tradable credits for managing car travel: a review of empirical research and relevant behavioural approaches,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1245219,2017,3
Multi-level forces and differential effects affecting birth cohorts that stimulate mobility change,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1246487,2017,3
A literature review of flexible development of airport terminals,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1246488,2017,3
External costs from vessel emissions at port: a review of the methodological and empirical state of the art,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1279694,2017,3
Cycling futures,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1281850,2017,3
Roundabouts of a figurative kind,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1287381,2017,4
Strategic beliefs of port authorities,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1245685,2017,4
Transportation mode detection – an in-depth review of applicability and reliability,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1246489,2017,4
Exploring active transportation investments and associated benefits for municipal budgets: a scoping review,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1252446,2017,4
The unmet travel needs of the older population: a review of the literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1252447,2017,4
A review of port devolution and governance models with compound eyes approach,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1254690,2017,4
Shifting urban freight deliveries to the off-peak hours: a review of theory and practice,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1254691,2017,4
Why write well?,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1345463,2017,5
Locating refuelling stations for alternative fuel vehicles: a review on models and applications,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1273274,2017,5
Historic vehicles: an overview from a transport policy perspective,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1273275,2017,5
Vehicle routing problem and driver behaviour: a review and framework for analysis,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1273276,2017,5
Cost escalations in the front-end of projects – empirical evidence from Norwegian road projects,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1278285,2017,5
What cognitive mechanisms predict travel mode choice? A systematic review with meta-analysis,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1285819,2017,5
"Mental models of driving and speed: biases, choices and reality",https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1289278,2017,5
Environmental rail charges in Europe: a review,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1289991,2017,5
Public private partnerships in transport: trends and theory,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1289993,2017,5
Cycling towards a more sustainable transport future,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1340234,2017,6
The “field of safe travel” revisited: interpreting driving behaviour performance through a holistic approach,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1289992,2017,6
Weather variability and travel behaviour – what we know and what we do not know,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1293188,2017,6
"Fatigue in transport: a review of exposure, risks, checks and controls",https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1349844,2017,6
Factors influencing travel mode choice among families with young children (aged 0–4): a review of the literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1354942,2017,6
Intermodal transport in freight distribution: a literature review,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1297868,2017,6
Bike battles: a history of sharing the American road,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1297870,2017,6
Light rail systems: principles – technology – operation – financing,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1297871,2017,6
Rethinking climate and energy policies: new perspectives on the rebound phenomenon,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1307878,2017,6
Corrigendum,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1349039,2017,6
Erratum,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1359881,2017,6
Erratum,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1363015,2017,6
List of Reviewers August 2016–August 2017,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1379125,2017,6
Editorial Board,https://www.tandfonline.com/doi/abs/10.1080/01441647.2017.1379127,2017,6
Toll roads – a view after 25 years,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1330850,2018,1
City delineation in European applications of LUTI models: review and tests,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1295112,2018,1
"A review and analysis of the investment in, and cost structure of, intermodal rail terminals",https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1297867,2018,1
What influences satisfaction and loyalty in public transport? A review of the literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1298683,2018,1
Measuring the completeness of complete streets,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1299815,2018,1
Effects of new bus and rail rapid transit systems – an international review,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1301594,2018,1
"Requirements from vehicle routing software: perspectives from literature, developers and the freight industry",https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1297869,2018,1
Why we need to view road safety through a public health lens?,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1411226,2018,2
Travel plans for new developments: a global review,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1322643,2018,2
Travel-based multitasking: review of the empirical evidence,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1317048,2018,2
Factors contributing to bicycle–motorised vehicle collisions: a systematic literature review,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1314391,2018,2
Modelling of motorised two-wheelers: a review of the literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1317049,2018,2
Railway station choice modelling: a review of methods and evidence,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1326537,2018,2
Passenger-centric factors influencing the experience of aircraft comfort,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1307877,2018,2
Bicycle justice and urban transformation: biking for all?,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1311965,2018,2
The urban transport crisis in emerging economies,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1313333,2018,2
Rethinking mobility for a human city,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1423612,2018,3
Motility as a policy objective,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1355855,2018,3
Risk pricing inefficiency in public–private partnerships,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1324925,2018,3
Methods for forecasting the market penetration of electric drivetrains in the passenger car market,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1326538,2018,3
A systematic review of disability’s treatment in the active school travel and children’s independent mobility literatures,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1340358,2018,3
The safety ladder: developing an evidence-based safety management strategy for small road transport companies,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1349207,2018,3
"The taxi industry: working conditions and health of drivers, a&nbsp;literature review",https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1370035,2018,3
The 21st-century Maritime Silk Road: challenges and opportunities for transport management and practice,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1453562,2018,4
From hierarchy to networking: the evolution of the “twenty-first-century Maritime Silk Road” container shipping system,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1441923,2018,4
Competitiveness prioritisation of container ports in Asia under the background of China’s Belt and Road initiative,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1451407,2018,4
Logistics as a driving force for development under the Belt and Road Initiative – the Chinese model for developing countries,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1365276,2018,4
Resilience in transportation systems: a systematic review and future directions,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1383532,2018,4
"Social networks, social influence and activity-travel behaviour: a review of models and empirical evidence",https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1351500,2018,4
Meta-analysis of the relationships between space syntax measures and pedestrian movement,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1365101,2018,4
Accessibility: measurement and application in transportation planning,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1492778,2018,5
Influence of 3D printing on transport: a theory and experts judgment based conceptual model,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1370036,2018,5
"Incorporating online shopping into travel demand modelling: challenges, progress, and opportunities",https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1381864,2018,5
Impact of biometric and anthropometric characteristics of passengers on aircraft safety and performance,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1396264,2018,5
Social force models for pedestrian traffic – state of the art,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1396265,2018,5
A review of input–output models on multisectoral modelling of transportation–economic linkages,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1406557,2018,5
"Planning the mobile metropolis. Transport for people, places and the planet",https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1355856,2018,5
Creative destruction and the sharing economy. Uber as disruptive innovation,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1365277,2018,5
"Tourism, public transport and sustainable mobility",https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1366957,2018,5
"Transportation. Land use and integration, applications in developing countries",https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1370505,2018,5
Pedestrian injury risk: unanswered questions and a developing research agenda,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1518510,2018,6
Incomplete cost – incomplete benefit analysis in transport appraisal,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1407377,2018,6
Patchwork in an interconnected world: the challenges of transport networks in Sub-Saharan Africa,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1414899,2018,6
Designing computable general equilibrium models for transportation applications,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1426651,2018,6
In search of surrogate safety indicators for vulnerable road users: a review of surrogate safety indicators,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1442888,2018,6
Spatiotemporal traffic forecasting: review and proposed directions,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1442887,2018,6
Resilient cities: overcoming fossil fuel dependence,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1407010,2018,6
Erratum,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1458506,2018,6
List of Reviewers August 2017 – August 2018,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1527110,2018,6
Long-term implications of automated vehicles: an introduction,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1545286,2019,1
Autonomous vehicles: scientometric and bibliometric review,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1518937,2019,1
Impacts of automated vehicles on travel behaviour and land use: an international review of modelling studies,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1523253,2019,1
Discussing the “positive utilities” of autonomous vehicles: will travellers really use their time productively?,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1470584,2019,1
Integrated models of land use and transportation for the autonomous vehicle revolution,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1449033,2019,1
Planning the driverless city,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1466835,2019,1
"Governing autonomous vehicles: emerging responses for safety, liability, privacy, cybersecurity, and industry risks",https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1494640,2019,1
Automated vehicles: exploring possible consequences of government (non)intervention for congestion and accessibility,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1524401,2019,1
"Autonomous technologies in short sea shipping: trends, feasibility and implications",https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1502834,2019,1
Risk and choice on roads and in their use,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1488401,2019,2
Active transport in Africa and beyond: towards a strategic framework,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1442889,2019,2
LUTI operational models review based on the proposition of an <i,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1442890,2019,2
The implications of the sharing economy for transport,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1450307,2019,2
Factors determining distribution structure decisions in logistics: a literature review and research agenda,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1459929,2019,2
A meta-analysis and synthesis of public transport customer amenity valuation research,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1461708,2019,2
Bike boom: the unexpected resurgence of cycling,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1401681,2019,2
Costs of Sprawl,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1404505,2019,2
Transport for all,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1582905,2019,3
The value and challenges of using meta-analysis in transportation economics,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1464078,2019,3
Review of asset management for metro systems: challenges and opportunities,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1470119,2019,3
A literature review of the passenger benefits of real-time transit information,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1472147,2019,3
Should values of time be differentiated?,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1480543,2019,3
Why do people fare evade? A global shift in fare evasion research,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1482382,2019,3
Educating parents to support children’s road safety: a review of the literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1499678,2019,3
The Routledge International handbook of walking,https://www.tandfonline.com/doi/full/10.1080/01441647.2017.1422196,2019,3
"Faster, smarter, greener: the future of the car and urban mobility",https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1431321,2019,3
Streetfight: handbook for an urban revolution,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1441922,2019,3
Driverless cars: on a road to nowhere,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1445669,2019,3
The cycling city: bicycles and urban America in the 1890s,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1448485,2019,3
Walking: connecting sustainable transport with health,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1461145,2019,3
Beyond mobility: planning cities for people and places,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1462272,2019,3
Restructuring public transport through bus rapid transit: An international and interdisciplinary perspective,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1467981,2019,3
Is research becoming a game with 4 players and 22 referees?,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1616894,2019,4
"Shared ride services in North America: definitions, impacts, and the future of pooling",https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1497728,2019,4
Long-run studies of daily travel: methodological review and convergence of distance traveled per capita across cities,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1513096,2019,4
"Fuel price changes and their impacts on urban transport – a&nbsp;literature review using bibliometric and content analysis techniques, 1972–2017",https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1523252,2019,4
Citizen observatory for mobility: a conceptual framework,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1536089,2019,4
Urban public transport systems from new institutional economics perspective: a literature review,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1552631,2019,4
Towards improved port capacity investment decisions under uncertainty: a real options approach,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1556228,2019,4
"Three revolutions: steering automated, shared, and electric vehicles to a better future",https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1481892,2019,4
Freight transport and distribution: concepts and optimisation models,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1487476,2019,4
"Paratransit in African cities: operations, regulation, and reform",https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1523254,2019,4
"Public transportation quality of service: factors, models, and applications",https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1531083,2019,4
The infrastructure we ride on. Decision making in transportation investment,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1517136,2019,4
"The psychology of the car: automobile admiration, attachment and addiction",https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1517137,2019,4
The Oxford handbook of megaproject management,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1502215,2019,4
The climate crisis and transport,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1637113,2019,5
Firm-specific and location-specific drivers of business location and relocation decisions,https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1559254,2019,5
A new theoretical framework for integration in freight transport chains,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1573860,2019,5
A serving innovation typology: mapping port-related innovations,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1587794,2019,5
"Bicycle parking: a systematic review of scientific literature on parking behaviour, parking preferences, and their influence on cycling and travel behaviour",https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1590477,2019,5
Mapping minibuses in Maputo and Nairobi: engaging paratransit in transportation planning in African cities,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1598513,2019,5
Leveraging socio-ecological resilience theory to build climate resilience in transport infrastructure,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1612480,2019,5
Transport challenges in rapidly growing cities: is there a magic bullet?,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1654201,2019,6
Roadmap for free-floating bikeshare research and practice in North America,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1649318,2019,6
Transit-oriented development and gentrification: a systematic review,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1649316,2019,6
How big data enriches maritime research – a critical review of Automatic Identification System (AIS) data applications,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1649315,2019,6
Tales on the dark side of the transport infrastructure provision: a systematic literature review of the determinants of cost overruns,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1636895,2019,6
Big data in public transportation: a review of sources and methods,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1616849,2019,6
"Transport planning and traffic safety: making cities, roads, and vehicles safer",https://www.tandfonline.com/doi/full/10.1080/01441647.2018.1552632,2019,6
"Trains, Buses, People: An Opinionated Atlas of US Transit",https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1568318,2019,6
Air transport liberalization: a critical assessment,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1568319,2019,6
"Taken for a ride – grounding neoliberalism, precarious labour, and public transport in an African metropolis",https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1569171,2019,6
Parking and the city,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1612481,2019,6
<i,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1693365,2020,1
Commuting and wellbeing: a critical overview of the literature with implications for policy and future research,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1649317,2020,1
A systematic review of route optimisation and pre-emption methods for emergency vehicles,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1649319,2020,1
Parking management for promoting sustainable transport in urban neighbourhoods. A review of existing policies and challenges from a German perspective,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1666929,2020,1
The “Ubernomics” of ridesourcing: the myths and the reality,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1687605,2020,1
Corporate ownership of automated vehicles: discussing potential negative externalities,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1687606,2020,1
Maritime mobilities,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1689695,2020,1
"Modeling of transport demand – analyzing, calculating, and forecasting transport demand",https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1635226,2020,1
Mobility justice: the politics of movement in an age of extremes,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1654556,2020,1
Uniformity of transport law through international regimes,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1656678,2020,1
Copenhagenize: the definitive guide to global bicycle urbanism,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1656679,2020,1
The end of driving: transportation systems and public policy planning for autonomous vehicles,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1668492,2020,1
Transforming urban transport,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1685610,2020,1
Moshe Givoni,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1700002,2020,1
Special issue on walking,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1712044,2020,2
Persistence of walking in Chile: lessons for urban sustainability,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1712494,2020,2
Exploring the distances people walk to access public transport,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1575491,2020,2
Urban walkability considering pedestrians’ perceptions of the built environment: a 10-year review and a case study in a medium-sized city in Latin America,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1703842,2020,2
Assessing urban sidewalk networks based on three constructs: a synthesis of pedestrian level of service literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1703841,2020,2
Transport network criticality metrics: a comparative analysis and a guideline for selection,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1703843,2020,2
Electric cars – they may in time increase car use without effective road pricing reform and risk lifecycle carbon emission increases,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1709273,2020,3
The role of residential self-selection in land use-travel research: a review of recent findings,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1692965,2020,3
Machine learning applications in activity-travel behaviour research: a review,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1704307,2020,3
"A literature review of mobility services: definitions, modelling state-of-the-art, and key considerations for a conceptual modelling framework",https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1704916,2020,3
Dockless bike-sharing systems: what are the implications?,https://www.tandfonline.com/doi/full/10.1080/01441647.2019.1710306,2020,3
Transport and equity in Latin America: a critical review of socially oriented accessibility assessments,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1711828,2020,3
Modal shift from road haulage to short sea shipping: a systematic literature review and research directions,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1714789,2020,3
Are all paper citations equal?,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1726104,2020,4
Costs of air pollutants from shipping: a meta-regression analysis,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1723733,2020,4
Travel-based multitasking: review of the role of digital activities and connectivity,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1728418,2020,4
Resilience in railway transport systems: a literature review and research agenda,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1728419,2020,4
Determinants of airport retail revenue: a review of literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1738586,2020,4
Air transport and economic growth: a review of the impact mechanism and causal relationships,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1738587,2020,4
Recent developments in traffic flow modeling using macroscopic fundamental diagram,https://www.tandfonline.com/doi/full/10.1080/01441647.2020.1743918,2020,4
